Time		    CASE	den	een	dex	eex	dut_led	exp_led
[16725000]		PASS:	0	0	0	0	0000	0000
[16735000]		PASS:	0	0	0	0	0000	0000
[16745000]		PASS:	0	0	0	0	0000	0000
[16755000]		PASS:	0	0	0	0	0000	0000
[16765000]		PASS:	0	0	0	0	0000	0000
[16775000]		PASS:	0	0	0	0	0000	0000
[16785000]		PASS:	0	0	0	0	0000	0000
[16795000]		PASS:	0	0	0	0	0000	0000
[16805000]		PASS:	0	0	0	0	0000	0000
[16815000]		PASS:	0	0	0	0	0000	0000
[16825000]		PASS:	0	0	1	1	0000	0000
[16835000]		PASS:	0	0	0	0	0000	0000
[16845000]		PASS:	0	0	0	0	0000	0000
[16855000]		PASS:	0	0	0	0	0000	0000
[16865000]		PASS:	0	0	0	0	0000	0000
[16875000]		PASS:	0	0	0	0	0000	0000
[16885000]		PASS:	0	0	0	0	0000	0000
[16895000]		PASS:	0	0	0	0	0000	0000
[16905000]		PASS:	0	0	0	0	0000	0000
[16915000]		PASS:	0	0	0	0	0000	0000
[16925000]		PASS:	0	0	0	0	0000	0000
[16935000]		PASS:	0	0	0	0	0000	0000
[16945000]		PASS:	0	0	0	0	0000	0000
[16955000]		PASS:	0	0	0	0	0000	0000
[16965000]		PASS:	0	0	0	0	0000	0000
[16975000]		PASS:	0	0	0	0	0000	0000
[16985000]		PASS:	0	0	0	0	0000	0000
[16995000]		PASS:	0	0	0	0	0000	0000
[17005000]		PASS:	0	0	0	0	0000	0000
[17015000]		PASS:	0	0	0	0	0000	0000
[17025000]		PASS:	0	0	0	0	0000	0000
[17035000]		PASS:	0	0	1	1	0000	0000
[17045000]		PASS:	0	0	0	0	0000	0000
[17055000]		PASS:	0	0	0	0	0000	0000
[17065000]		PASS:	0	0	0	0	0000	0000
[17075000]		PASS:	0	0	0	0	0000	0000
[17085000]		PASS:	0	0	0	0	0000	0000
[17095000]		PASS:	0	0	0	0	0000	0000
[17105000]		PASS:	0	0	0	0	0000	0000
[17115000]		PASS:	0	0	0	0	0000	0000
[17125000]		PASS:	0	0	0	0	0000	0000
[17135000]		PASS:	0	0	0	0	0000	0000
[17145000]		PASS:	0	0	0	0	0000	0000
[17155000]		PASS:	0	0	0	0	0000	0000
[17165000]		PASS:	0	0	0	0	0000	0000
[17175000]		PASS:	0	0	0	0	0000	0000
[17185000]		PASS:	0	0	0	0	0000	0000
[17195000]		PASS:	0	0	0	0	0000	0000
[17205000]		PASS:	0	0	0	0	0000	0000
[17215000]		PASS:	0	0	0	0	0000	0000
[17225000]		PASS:	0	0	0	0	0000	0000
[17235000]		PASS:	0	0	0	0	0000	0000
[17245000]		PASS:	0	0	0	0	0000	0000
[17255000]		PASS:	0	0	0	0	0000	0000
[17265000]		PASS:	0	0	0	0	0000	0000
[17275000]		PASS:	0	0	0	0	0000	0000
[17285000]		PASS:	0	0	0	0	0000	0000
[17295000]		PASS:	0	0	0	0	0000	0000
[17305000]		PASS:	0	0	0	0	0000	0000
[17315000]		PASS:	0	0	0	0	0000	0000
[17325000]		PASS:	0	0	0	0	0000	0000
[17335000]		PASS:	0	0	0	0	0000	0000
[17345000]		PASS:	0	0	0	0	0000	0000
[17355000]		PASS:	0	0	0	0	0000	0000
[17365000]		PASS:	0	0	0	0	0000	0000
[17375000]		PASS:	0	0	0	0	0000	0000
[17385000]		PASS:	0	0	0	0	0000	0000
[17395000]		PASS:	0	0	0	0	0000	0000
[17405000]		PASS:	0	0	0	0	0000	0000
[17415000]		PASS:	0	0	0	0	0000	0000
[17425000]		PASS:	0	0	0	0	0000	0000
[17435000]		PASS:	0	0	0	0	0000	0000
[17445000]		PASS:	0	0	0	0	0000	0000
[17455000]		PASS:	0	0	0	0	0000	0000
[17465000]		PASS:	0	0	0	0	0000	0000
[17475000]		PASS:	0	0	0	0	0000	0000
[17485000]		PASS:	0	0	0	0	0000	0000
[17495000]		PASS:	0	0	0	0	0000	0000
[17505000]		PASS:	0	0	0	0	0000	0000
[17515000]		PASS:	0	0	0	0	0000	0000
[17525000]		PASS:	0	0	0	0	0000	0000
[17535000]		PASS:	0	0	0	0	0000	0000
[17545000]		PASS:	1	1	0	0	0000	0000
[17555000]		PASS:	0	0	0	0	0001	0001
[17565000]		PASS:	0	0	0	0	0001	0001
[17575000]		PASS:	0	0	0	0	0001	0001
[17585000]		PASS:	0	0	0	0	0001	0001
[17595000]		PASS:	0	0	0	0	0001	0001
[17605000]		PASS:	0	0	0	0	0001	0001
[17615000]		PASS:	0	0	0	0	0001	0001
[17625000]		PASS:	0	0	0	0	0001	0001
[17635000]		PASS:	0	0	0	0	0001	0001
[17645000]		PASS:	0	0	0	0	0001	0001
[17655000]		PASS:	0	0	0	0	0001	0001
[17665000]		PASS:	0	0	0	0	0001	0001
[17675000]		PASS:	0	0	0	0	0001	0001
[17685000]		PASS:	0	0	0	0	0001	0001
[17695000]		PASS:	0	0	0	0	0001	0001
[17705000]		PASS:	0	0	0	0	0001	0001
[17715000]		PASS:	0	0	0	0	0001	0001
[17725000]		PASS:	0	0	0	0	0001	0001
[17735000]		PASS:	0	0	0	0	0001	0001
[17745000]		PASS:	0	0	0	0	0001	0001
[17755000]		PASS:	0	0	0	0	0001	0001
[17765000]		PASS:	1	1	0	0	0001	0001
[17775000]		PASS:	0	0	0	0	0010	0010
[17785000]		PASS:	0	0	0	0	0010	0010
[17795000]		PASS:	0	0	0	0	0010	0010
[17805000]		PASS:	0	0	0	0	0010	0010
[17815000]		PASS:	0	0	0	0	0010	0010
[17825000]		PASS:	0	0	0	0	0010	0010
[17835000]		PASS:	0	0	0	0	0010	0010
[17845000]		PASS:	0	0	0	0	0010	0010
[17855000]		PASS:	0	0	0	0	0010	0010
[17865000]		PASS:	0	0	0	0	0010	0010
[17875000]		PASS:	0	0	0	0	0010	0010
[17885000]		PASS:	0	0	0	0	0010	0010
[17895000]		PASS:	0	0	0	0	0010	0010
[17905000]		PASS:	0	0	0	0	0010	0010
[17915000]		PASS:	0	0	0	0	0010	0010
[17925000]		PASS:	0	0	0	0	0010	0010
[17935000]		PASS:	0	0	0	0	0010	0010
[17945000]		PASS:	0	0	0	0	0010	0010
[17955000]		PASS:	0	0	0	0	0010	0010
[17965000]		PASS:	0	0	0	0	0010	0010
[17975000]		PASS:	0	0	0	0	0010	0010
[17985000]		PASS:	0	0	0	0	0010	0010
[17995000]		PASS:	0	0	0	0	0010	0010
[18005000]		PASS:	0	0	0	0	0010	0010
[18015000]		PASS:	0	0	0	0	0010	0010
[18025000]		PASS:	0	0	0	0	0010	0010
[18035000]		PASS:	0	0	1	1	0010	0010
[18045000]		PASS:	0	0	0	0	0001	0001
[18055000]		PASS:	0	0	0	0	0001	0001
[18065000]		PASS:	0	0	0	0	0001	0001
[18075000]		PASS:	0	0	0	0	0001	0001
[18085000]		PASS:	0	0	0	0	0001	0001
[18095000]		PASS:	0	0	0	0	0001	0001
[18105000]		PASS:	0	0	0	0	0001	0001
[18115000]		PASS:	0	0	0	0	0001	0001
[18125000]		PASS:	0	0	0	0	0001	0001
[18135000]		PASS:	0	0	0	0	0001	0001
[18145000]		PASS:	0	0	0	0	0001	0001
[18155000]		PASS:	0	0	0	0	0001	0001
[18165000]		PASS:	0	0	0	0	0001	0001
[18175000]		PASS:	0	0	0	0	0001	0001
[18185000]		PASS:	0	0	0	0	0001	0001
[18195000]		PASS:	0	0	0	0	0001	0001
[18205000]		PASS:	0	0	0	0	0001	0001
[18215000]		PASS:	0	0	0	0	0001	0001
[18225000]		PASS:	0	0	0	0	0001	0001
[18235000]		PASS:	0	0	0	0	0001	0001
[18245000]		PASS:	0	0	0	0	0001	0001
[18255000]		PASS:	0	0	0	0	0001	0001
[18265000]		PASS:	0	0	0	0	0001	0001
[18275000]		PASS:	0	0	0	0	0001	0001
[18285000]		PASS:	0	0	0	0	0001	0001
[18295000]		PASS:	0	0	0	0	0001	0001
[18305000]		PASS:	0	0	0	0	0001	0001
[18315000]		PASS:	0	0	0	0	0001	0001
[18325000]		PASS:	0	0	0	0	0001	0001
[18335000]		PASS:	0	0	0	0	0001	0001
[18345000]		PASS:	0	0	0	0	0001	0001
[18355000]		PASS:	1	1	0	0	0001	0001
[18365000]		PASS:	0	0	0	0	0010	0010
[18375000]		PASS:	0	0	0	0	0010	0010
[18385000]		PASS:	0	0	0	0	0010	0010
[18395000]		PASS:	0	0	0	0	0010	0010
[18405000]		PASS:	0	0	0	0	0010	0010
[18415000]		PASS:	0	0	0	0	0010	0010
[18425000]		PASS:	0	0	0	0	0010	0010
[18435000]		PASS:	0	0	0	0	0010	0010
[18445000]		PASS:	0	0	0	0	0010	0010
[18455000]		PASS:	0	0	0	0	0010	0010
[18465000]		PASS:	0	0	0	0	0010	0010
[18475000]		PASS:	0	0	0	0	0010	0010
[18485000]		PASS:	0	0	0	0	0010	0010
[18495000]		PASS:	0	0	0	0	0010	0010
[18505000]		PASS:	0	0	0	0	0010	0010
[18515000]		PASS:	0	0	0	0	0010	0010
[18525000]		PASS:	0	0	0	0	0010	0010
[18535000]		PASS:	0	0	0	0	0010	0010
[18545000]		PASS:	0	0	0	0	0010	0010
[18555000]		PASS:	0	0	0	0	0010	0010
[18565000]		PASS:	0	0	0	0	0010	0010
[18575000]		PASS:	0	0	0	0	0010	0010
[18585000]		PASS:	0	0	0	0	0010	0010
[18595000]		PASS:	0	0	0	0	0010	0010
[18605000]		PASS:	0	0	0	0	0010	0010
[18615000]		PASS:	0	0	0	0	0010	0010
[18625000]		PASS:	0	0	0	0	0010	0010
[18635000]		PASS:	0	0	0	0	0010	0010
[18645000]		PASS:	0	0	0	0	0010	0010
[18655000]		PASS:	0	0	0	0	0010	0010
[18665000]		PASS:	0	0	0	0	0010	0010
[18675000]		PASS:	0	0	0	0	0010	0010
[18685000]		PASS:	0	0	0	0	0010	0010
[18695000]		PASS:	0	0	0	0	0010	0010
[18705000]		PASS:	0	0	0	0	0010	0010
[18715000]		PASS:	0	0	0	0	0010	0010
[18725000]		PASS:	0	0	0	0	0010	0010
[18735000]		PASS:	0	0	0	0	0010	0010
[18745000]		PASS:	0	0	0	0	0010	0010
[18755000]		PASS:	0	0	0	0	0010	0010
[18765000]		PASS:	0	0	0	0	0010	0010
[18775000]		PASS:	0	0	0	0	0010	0010
[18785000]		PASS:	0	0	0	0	0010	0010
[18795000]		PASS:	0	0	0	0	0010	0010
[18805000]		PASS:	0	0	0	0	0010	0010
[18815000]		PASS:	0	0	0	0	0010	0010
[18825000]		PASS:	1	1	0	0	0010	0010
[18835000]		PASS:	0	0	0	0	0011	0011
[18845000]		PASS:	0	0	0	0	0011	0011
[18855000]		PASS:	0	0	0	0	0011	0011
[18865000]		PASS:	0	0	0	0	0011	0011
[18875000]		PASS:	0	0	0	0	0011	0011
[18885000]		PASS:	0	0	0	0	0011	0011
[18895000]		PASS:	0	0	0	0	0011	0011
[18905000]		PASS:	0	0	0	0	0011	0011
[18915000]		PASS:	0	0	0	0	0011	0011
[18925000]		PASS:	0	0	0	0	0011	0011
[18935000]		PASS:	0	0	0	0	0011	0011
[18945000]		PASS:	0	0	0	0	0011	0011
[18955000]		PASS:	0	0	0	0	0011	0011
[18965000]		PASS:	0	0	0	0	0011	0011
[18975000]		PASS:	0	0	0	0	0011	0011
[18985000]		PASS:	0	0	0	0	0011	0011
[18995000]		PASS:	0	0	0	0	0011	0011
[19005000]		PASS:	0	0	0	0	0011	0011
[19015000]		PASS:	0	0	0	0	0011	0011
[19025000]		PASS:	0	0	0	0	0011	0011
[19035000]		PASS:	0	0	0	0	0011	0011
[19045000]		PASS:	0	0	0	0	0011	0011
[19055000]		PASS:	0	0	0	0	0011	0011
[19065000]		PASS:	0	0	0	0	0011	0011
[19075000]		PASS:	0	0	0	0	0011	0011
[19085000]		PASS:	0	0	0	0	0011	0011
[19095000]		PASS:	0	0	0	0	0011	0011
[19105000]		PASS:	0	0	0	0	0011	0011
[19115000]		PASS:	0	0	0	0	0011	0011
[19125000]		PASS:	0	0	0	0	0011	0011
[19135000]		PASS:	0	0	0	0	0011	0011
[19145000]		PASS:	0	0	0	0	0011	0011
[19155000]		PASS:	0	0	0	0	0011	0011
[19165000]		PASS:	1	1	0	0	0011	0011
[19175000]		PASS:	0	0	0	0	0100	0100
[19185000]		PASS:	0	0	0	0	0100	0100
[19195000]		PASS:	0	0	0	0	0100	0100
[19205000]		PASS:	0	0	0	0	0100	0100
[19215000]		PASS:	0	0	0	0	0100	0100
[19225000]		PASS:	0	0	0	0	0100	0100
[19235000]		PASS:	0	0	0	0	0100	0100
[19245000]		PASS:	0	0	0	0	0100	0100
[19255000]		PASS:	0	0	0	0	0100	0100
[19265000]		PASS:	0	0	0	0	0100	0100
[19275000]		PASS:	0	0	0	0	0100	0100
[19285000]		PASS:	0	0	0	0	0100	0100
[19295000]		PASS:	0	0	0	0	0100	0100
[19305000]		PASS:	0	0	0	0	0100	0100
[19315000]		PASS:	0	0	0	0	0100	0100
[19325000]		PASS:	0	0	0	0	0100	0100
[19335000]		PASS:	0	0	0	0	0100	0100
[19345000]		PASS:	0	0	0	0	0100	0100
[19355000]		PASS:	0	0	0	0	0100	0100
[19365000]		PASS:	0	0	0	0	0100	0100
[19375000]		PASS:	0	0	0	0	0100	0100
[19385000]		PASS:	0	0	0	0	0100	0100
[19395000]		PASS:	0	0	0	0	0100	0100
[19405000]		PASS:	0	0	0	0	0100	0100
[19415000]		PASS:	0	0	0	0	0100	0100
[19425000]		PASS:	0	0	0	0	0100	0100
[19435000]		PASS:	0	0	0	0	0100	0100
[19445000]		PASS:	0	0	0	0	0100	0100
[19455000]		PASS:	0	0	0	0	0100	0100
[19465000]		PASS:	0	0	0	0	0100	0100
[19475000]		PASS:	0	0	0	0	0100	0100
[19485000]		PASS:	0	0	0	0	0100	0100
[19495000]		PASS:	0	0	0	0	0100	0100
[19505000]		PASS:	0	0	0	0	0100	0100
[19515000]		PASS:	0	0	0	0	0100	0100
[19525000]		PASS:	0	0	0	0	0100	0100
[19535000]		PASS:	1	1	0	0	0100	0100
[19545000]		PASS:	0	0	0	0	0101	0101
[19555000]		PASS:	0	0	0	0	0101	0101
[19565000]		PASS:	0	0	0	0	0101	0101
[19575000]		PASS:	0	0	0	0	0101	0101
[19585000]		PASS:	0	0	0	0	0101	0101
[19595000]		PASS:	0	0	0	0	0101	0101
[19605000]		PASS:	0	0	0	0	0101	0101
[19615000]		PASS:	0	0	0	0	0101	0101
[19625000]		PASS:	0	0	0	0	0101	0101
[19635000]		PASS:	0	0	0	0	0101	0101
[19645000]		PASS:	0	0	0	0	0101	0101
[19655000]		PASS:	0	0	0	0	0101	0101
[19665000]		PASS:	0	0	0	0	0101	0101
[19675000]		PASS:	0	0	0	0	0101	0101
[19685000]		PASS:	0	0	0	0	0101	0101
[19695000]		PASS:	0	0	0	0	0101	0101
[19705000]		PASS:	0	0	0	0	0101	0101
[19715000]		PASS:	0	0	0	0	0101	0101
[19725000]		PASS:	0	0	0	0	0101	0101
[19735000]		PASS:	0	0	0	0	0101	0101
[19745000]		PASS:	0	0	0	0	0101	0101
[19755000]		PASS:	0	0	0	0	0101	0101
[19765000]		PASS:	0	0	0	0	0101	0101
[19775000]		PASS:	0	0	0	0	0101	0101
[19785000]		PASS:	0	0	0	0	0101	0101
[19795000]		PASS:	0	0	0	0	0101	0101
[19805000]		PASS:	0	0	0	0	0101	0101
[19815000]		PASS:	0	0	1	1	0101	0101
[19825000]		PASS:	0	0	0	0	0100	0100
[19835000]		PASS:	0	0	0	0	0100	0100
[19845000]		PASS:	0	0	0	0	0100	0100
[19855000]		PASS:	0	0	0	0	0100	0100
[19865000]		PASS:	0	0	0	0	0100	0100
[19875000]		PASS:	0	0	0	0	0100	0100
[19885000]		PASS:	0	0	0	0	0100	0100
[19895000]		PASS:	0	0	0	0	0100	0100
[19905000]		PASS:	0	0	0	0	0100	0100
[19915000]		PASS:	0	0	0	0	0100	0100
[19925000]		PASS:	0	0	0	0	0100	0100
[19935000]		PASS:	0	0	0	0	0100	0100
[19945000]		PASS:	0	0	0	0	0100	0100
[19955000]		PASS:	0	0	0	0	0100	0100
[19965000]		PASS:	0	0	0	0	0100	0100
[19975000]		PASS:	0	0	0	0	0100	0100
[19985000]		PASS:	0	0	0	0	0100	0100
[19995000]		PASS:	0	0	0	0	0100	0100
[20005000]		PASS:	0	0	0	0	0100	0100
[20015000]		PASS:	1	1	0	0	0100	0100
[20025000]		PASS:	0	0	0	0	0101	0101
[20035000]		PASS:	0	0	0	0	0101	0101
[20045000]		PASS:	0	0	0	0	0101	0101
[20055000]		PASS:	0	0	0	0	0101	0101
[20065000]		PASS:	0	0	0	0	0101	0101
[20075000]		PASS:	0	0	0	0	0101	0101
[20085000]		PASS:	0	0	0	0	0101	0101
[20095000]		PASS:	0	0	0	0	0101	0101
[20105000]		PASS:	0	0	0	0	0101	0101
[20115000]		PASS:	0	0	0	0	0101	0101
[20125000]		PASS:	0	0	0	0	0101	0101
[20135000]		PASS:	0	0	0	0	0101	0101
[20145000]		PASS:	0	0	0	0	0101	0101
[20155000]		PASS:	0	0	0	0	0101	0101
[20165000]		PASS:	0	0	0	0	0101	0101
[20175000]		PASS:	0	0	0	0	0101	0101
[20185000]		PASS:	0	0	0	0	0101	0101
[20195000]		PASS:	0	0	0	0	0101	0101
[20205000]		PASS:	0	0	0	0	0101	0101
[20215000]		PASS:	0	0	0	0	0101	0101
[20225000]		PASS:	0	0	0	0	0101	0101
[20235000]		PASS:	0	0	0	0	0101	0101
[20245000]		PASS:	0	0	0	0	0101	0101
[20255000]		PASS:	0	0	0	0	0101	0101
[20265000]		PASS:	0	0	0	0	0101	0101
[20275000]		PASS:	0	0	0	0	0101	0101
[20285000]		PASS:	0	0	0	0	0101	0101
[20295000]		PASS:	0	0	0	0	0101	0101
[20305000]		PASS:	0	0	0	0	0101	0101
[20315000]		PASS:	0	0	0	0	0101	0101
[20325000]		PASS:	0	0	0	0	0101	0101
[20335000]		PASS:	1	1	0	0	0101	0101
[20345000]		PASS:	0	0	0	0	0110	0110
[20355000]		PASS:	0	0	0	0	0110	0110
[20365000]		PASS:	0	0	0	0	0110	0110
[20375000]		PASS:	0	0	0	0	0110	0110
[20385000]		PASS:	0	0	0	0	0110	0110
[20395000]		PASS:	0	0	0	0	0110	0110
[20405000]		PASS:	0	0	0	0	0110	0110
[20415000]		PASS:	0	0	0	0	0110	0110
[20425000]		PASS:	0	0	0	0	0110	0110
[20435000]		PASS:	0	0	0	0	0110	0110
[20445000]		PASS:	0	0	0	0	0110	0110
[20455000]		PASS:	0	0	0	0	0110	0110
[20465000]		PASS:	0	0	0	0	0110	0110
[20475000]		PASS:	0	0	0	0	0110	0110
[20485000]		PASS:	0	0	0	0	0110	0110
[20495000]		PASS:	0	0	0	0	0110	0110
[20505000]		PASS:	0	0	0	0	0110	0110
[20515000]		PASS:	0	0	0	0	0110	0110
[20525000]		PASS:	0	0	0	0	0110	0110
[20535000]		PASS:	0	0	0	0	0110	0110
[20545000]		PASS:	0	0	0	0	0110	0110
[20555000]		PASS:	0	0	0	0	0110	0110
[20565000]		PASS:	0	0	0	0	0110	0110
[20575000]		PASS:	0	0	0	0	0110	0110
[20585000]		PASS:	0	0	0	0	0110	0110
[20595000]		PASS:	0	0	0	0	0110	0110
[20605000]		PASS:	0	0	0	0	0110	0110
[20615000]		PASS:	0	0	0	0	0110	0110
[20625000]		PASS:	0	0	0	0	0110	0110
[20635000]		PASS:	0	0	0	0	0110	0110
[20645000]		PASS:	0	0	0	0	0110	0110
[20655000]		PASS:	0	0	0	0	0110	0110
[20665000]		PASS:	0	0	0	0	0110	0110
[20675000]		PASS:	0	0	1	1	0110	0110
[20685000]		PASS:	0	0	0	0	0101	0101
[20695000]		PASS:	0	0	0	0	0101	0101
[20705000]		PASS:	0	0	0	0	0101	0101
[20715000]		PASS:	0	0	0	0	0101	0101
[20725000]		PASS:	0	0	0	0	0101	0101
[20735000]		PASS:	0	0	0	0	0101	0101
[20745000]		PASS:	0	0	0	0	0101	0101
[20755000]		PASS:	0	0	0	0	0101	0101
[20765000]		PASS:	0	0	0	0	0101	0101
[20775000]		PASS:	0	0	0	0	0101	0101
[20785000]		PASS:	0	0	0	0	0101	0101
[20795000]		PASS:	0	0	0	0	0101	0101
[20805000]		PASS:	0	0	0	0	0101	0101
[20815000]		PASS:	0	0	0	0	0101	0101
[20825000]		PASS:	0	0	0	0	0101	0101
[20835000]		PASS:	0	0	0	0	0101	0101
[20845000]		PASS:	0	0	0	0	0101	0101
[20855000]		PASS:	0	0	0	0	0101	0101
[20865000]		PASS:	0	0	0	0	0101	0101
[20875000]		PASS:	0	0	0	0	0101	0101
[20885000]		PASS:	0	0	0	0	0101	0101
[20895000]		PASS:	0	0	0	0	0101	0101
[20905000]		PASS:	0	0	0	0	0101	0101
[20915000]		PASS:	0	0	0	0	0101	0101
[20925000]		PASS:	0	0	0	0	0101	0101
[20935000]		PASS:	0	0	0	0	0101	0101
[20945000]		PASS:	0	0	0	0	0101	0101
[20955000]		PASS:	0	0	0	0	0101	0101
[20965000]		PASS:	0	0	0	0	0101	0101
[20975000]		PASS:	0	0	0	0	0101	0101
[20985000]		PASS:	0	0	0	0	0101	0101
[20995000]		PASS:	0	0	0	0	0101	0101
[21005000]		PASS:	0	0	0	0	0101	0101
[21015000]		PASS:	0	0	0	0	0101	0101
[21025000]		PASS:	0	0	0	0	0101	0101
[21035000]		PASS:	0	0	0	0	0101	0101
[21045000]		PASS:	0	0	0	0	0101	0101
[21055000]		PASS:	0	0	0	0	0101	0101
[21065000]		PASS:	0	0	0	0	0101	0101
[21075000]		PASS:	0	0	0	0	0101	0101
[21085000]		PASS:	0	0	0	0	0101	0101
[21095000]		PASS:	0	0	0	0	0101	0101
[21105000]		PASS:	0	0	0	0	0101	0101
[21115000]		PASS:	0	0	0	0	0101	0101
[21125000]		PASS:	0	0	1	1	0101	0101
[21135000]		PASS:	0	0	0	0	0100	0100
[21145000]		PASS:	0	0	0	0	0100	0100
[21155000]		PASS:	0	0	0	0	0100	0100
[21165000]		PASS:	0	0	0	0	0100	0100
[21175000]		PASS:	0	0	0	0	0100	0100
[21185000]		PASS:	0	0	0	0	0100	0100
[21195000]		PASS:	0	0	0	0	0100	0100
[21205000]		PASS:	0	0	0	0	0100	0100
[21215000]		PASS:	0	0	0	0	0100	0100
[21225000]		PASS:	0	0	0	0	0100	0100
[21235000]		PASS:	0	0	0	0	0100	0100
[21245000]		PASS:	0	0	0	0	0100	0100
[21255000]		PASS:	0	0	0	0	0100	0100
[21265000]		PASS:	0	0	0	0	0100	0100
[21275000]		PASS:	0	0	0	0	0100	0100
[21285000]		PASS:	0	0	0	0	0100	0100
[21295000]		PASS:	0	0	0	0	0100	0100
[21305000]		PASS:	0	0	0	0	0100	0100
[21315000]		PASS:	0	0	0	0	0100	0100
[21325000]		PASS:	0	0	0	0	0100	0100
[21335000]		PASS:	0	0	0	0	0100	0100
[21345000]		PASS:	0	0	0	0	0100	0100
[21355000]		PASS:	0	0	0	0	0100	0100
[21365000]		PASS:	0	0	0	0	0100	0100
[21375000]		PASS:	0	0	0	0	0100	0100
[21385000]		PASS:	0	0	0	0	0100	0100
[21395000]		PASS:	0	0	0	0	0100	0100
[21405000]		PASS:	0	0	0	0	0100	0100
[21415000]		PASS:	0	0	0	0	0100	0100
[21425000]		PASS:	0	0	0	0	0100	0100
[21435000]		PASS:	0	0	0	0	0100	0100
[21445000]		PASS:	0	0	0	0	0100	0100
[21455000]		PASS:	0	0	0	0	0100	0100
[21465000]		PASS:	0	0	0	0	0100	0100
[21475000]		PASS:	0	0	0	0	0100	0100
[21485000]		PASS:	0	0	0	0	0100	0100
[21495000]		PASS:	0	0	0	0	0100	0100
[21505000]		PASS:	0	0	0	0	0100	0100
[21515000]		PASS:	0	0	0	0	0100	0100
[21525000]		PASS:	0	0	0	0	0100	0100
[21535000]		PASS:	0	0	0	0	0100	0100
[21545000]		PASS:	0	0	0	0	0100	0100
[21555000]		PASS:	0	0	0	0	0100	0100
[21565000]		PASS:	0	0	0	0	0100	0100
[21575000]		PASS:	0	0	0	0	0100	0100
[21585000]		PASS:	0	0	0	0	0100	0100
[21595000]		PASS:	0	0	0	0	0100	0100
[21605000]		PASS:	0	0	0	0	0100	0100
[21615000]		PASS:	0	0	0	0	0100	0100
[21625000]		PASS:	0	0	0	0	0100	0100
[21635000]		PASS:	0	0	0	0	0100	0100
[21645000]		PASS:	0	0	0	0	0100	0100
[21655000]		PASS:	0	0	0	0	0100	0100
[21665000]		PASS:	0	0	0	0	0100	0100
[21675000]		PASS:	0	0	0	0	0100	0100
[21685000]		PASS:	0	0	0	0	0100	0100
[21695000]		PASS:	0	0	0	0	0100	0100
[21705000]		PASS:	0	0	0	0	0100	0100
[21715000]		PASS:	0	0	0	0	0100	0100
[21725000]		PASS:	0	0	0	0	0100	0100
[21735000]		PASS:	0	0	0	0	0100	0100
[21745000]		PASS:	0	0	0	0	0100	0100
[21755000]		PASS:	0	0	0	0	0100	0100
[21765000]		PASS:	0	0	0	0	0100	0100
[21775000]		PASS:	0	0	0	0	0100	0100
[21785000]		PASS:	0	0	0	0	0100	0100
[21795000]		PASS:	0	0	0	0	0100	0100
[21805000]		PASS:	0	0	0	0	0100	0100
[21815000]		PASS:	0	0	0	0	0100	0100
[21825000]		PASS:	1	1	0	0	0100	0100
[21835000]		PASS:	0	0	0	0	0101	0101
[21845000]		PASS:	0	0	0	0	0101	0101
[21855000]		PASS:	0	0	0	0	0101	0101
[21865000]		PASS:	0	0	0	0	0101	0101
[21875000]		PASS:	0	0	0	0	0101	0101
[21885000]		PASS:	0	0	0	0	0101	0101
[21895000]		PASS:	0	0	0	0	0101	0101
[21905000]		PASS:	0	0	0	0	0101	0101
[21915000]		PASS:	0	0	0	0	0101	0101
[21925000]		PASS:	0	0	0	0	0101	0101
[21935000]		PASS:	0	0	0	0	0101	0101
[21945000]		PASS:	0	0	0	0	0101	0101
[21955000]		PASS:	0	0	0	0	0101	0101
[21965000]		PASS:	0	0	0	0	0101	0101
[21975000]		PASS:	0	0	0	0	0101	0101
[21985000]		PASS:	0	0	0	0	0101	0101
[21995000]		PASS:	0	0	0	0	0101	0101
[22005000]		PASS:	0	0	0	0	0101	0101
[22015000]		PASS:	0	0	0	0	0101	0101
[22025000]		PASS:	0	0	0	0	0101	0101
[22035000]		PASS:	0	0	0	0	0101	0101
[22045000]		PASS:	0	0	0	0	0101	0101
[22055000]		PASS:	0	0	0	0	0101	0101
[22065000]		PASS:	0	0	0	0	0101	0101
[22075000]		PASS:	0	0	0	0	0101	0101
[22085000]		PASS:	0	0	0	0	0101	0101
[22095000]		PASS:	0	0	0	0	0101	0101
[22105000]		PASS:	0	0	0	0	0101	0101
[22115000]		PASS:	0	0	0	0	0101	0101
[22125000]		PASS:	0	0	0	0	0101	0101
[22135000]		PASS:	0	0	0	0	0101	0101
[22145000]		PASS:	1	1	0	0	0101	0101
[22155000]		PASS:	0	0	0	0	0110	0110
[22165000]		PASS:	0	0	0	0	0110	0110
[22175000]		PASS:	0	0	0	0	0110	0110
[22185000]		PASS:	0	0	0	0	0110	0110
[22195000]		PASS:	0	0	0	0	0110	0110
[22205000]		PASS:	0	0	0	0	0110	0110
[22215000]		PASS:	0	0	0	0	0110	0110
[22225000]		PASS:	0	0	0	0	0110	0110
[22235000]		PASS:	0	0	0	0	0110	0110
[22245000]		PASS:	0	0	0	0	0110	0110
[22255000]		PASS:	0	0	0	0	0110	0110
[22265000]		PASS:	0	0	0	0	0110	0110
[22275000]		PASS:	0	0	0	0	0110	0110
[22285000]		PASS:	0	0	0	0	0110	0110
[22295000]		PASS:	0	0	0	0	0110	0110
